latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
15.0625,20.0625,-59.9375,-54.9375,2020-03-12,des,-10.61,-5.0600000000000005,985e60ea3b687c55a5882a388eb69717
15.0625,20.0625,-59.9375,-54.9375,2020-03-14,des,-8.67,-4.19,34c22361bdfd995ac5aefbcfa78e1d22
15.0625,20.0625,-59.9375,-54.9375,2020-03-24,des,-8.69,-4.96,c55d26afcde4a16af4d74f76015ac252
15.0625,20.0625,-59.9375,-54.9375,2020-03-31,des,-5.93,-1.69,1e4b3642253bf3dba36cdadaf7cf9e41
15.0625,20.0625,-59.9375,-54.9375,2020-04-10,des,-6.94,1.07,5265e8fad8f00ace409b1455c7dc7160
15.0625,20.0625,-59.9375,-54.9375,2020-04-12,des,-7.04,-2.37,701a8032657322b16652ecef6fa4cb43
15.0625,20.0625,-59.9375,-54.9375,2020-04-22,des,-9.290000000000001,-5.78,2f7309e250462ace9315d8ff927d133f
15.0625,20.0625,-59.9375,-54.9375,2020-04-29,des,-9.02,-4.66,57b34395a01c23a7651fc82a671f4938
15.0625,20.0625,-59.9375,-54.9375,2020-05-09,des,-8.34,-4.32,e627477e87c9739a08caa79f8bad0bfd
15.0625,20.0625,-59.9375,-54.9375,2020-05-11,des,-11.53,-6.93,43f50166c9bece0ce9e7d693b69a070d
15.0625,20.0625,-59.9375,-54.9375,2020-05-21,des,-7.4,-3.74,49f961b73e0ff301ca6ea5e125133407
15.0625,20.0625,-59.9375,-54.9375,2020-05-28,des,-6.2700000000000005,9.49,8dc9239f69306c49e6677528f02c0c49
15.0625,20.0625,-59.9375,-54.9375,2020-06-07,des,-8.48,-5.17,61fb96ae0c0555deab9a7e68a45ae12f
15.0625,20.0625,-59.9375,-54.9375,2020-06-09,des,-4.92,0.19,83f6c7a4efc96217847e5d00a58ecc2e
15.0625,20.0625,-59.9375,-54.9375,2020-06-19,des,-8.55,-6.18,2ebd3b9d66634e4f49378c87838b4afe
15.0625,20.0625,-59.9375,-54.9375,2020-06-26,des,-11.98,-8.6,ca27a29196842d6495b26e1fd30da929
15.0625,20.0625,-59.9375,-54.9375,2020-07-06,des,-11.93,-6.98,c9b8ee6cee07fa436195ed42c45dfc8c
15.0625,20.0625,-59.9375,-54.9375,2020-07-18,des,-8.4,-0.09,f98af58749bfe039b5272e42a849b5f9
15.0625,20.0625,-59.9375,-54.9375,2020-07-25,des,-10.58,-7.43,7216bdf91a06a93deae95b35c85a813e
15.0625,20.0625,-59.9375,-54.9375,2020-08-04,des,-8.48,-5.1000000000000005,f2c02635b012a556fcd939aceb557df0
15.0625,20.0625,-59.9375,-54.9375,2020-08-16,des,-10.42,-5.13,1e0370f8b7a32b33176b80964857e484
15.0625,20.0625,-59.9375,-54.9375,2020-08-23,des,-8.17,-1.6400000000000001,5534eb7711360afbb2cf46adfd614f5f
15.0625,20.0625,-59.9375,-54.9375,2020-09-02,des,-9.08,-4.21,3a14801d63f2f9b8300d3470ea5dbb5e
15.0625,20.0625,-59.9375,-54.9375,2020-09-14,des,-5.51,-1.45,6140fa9e321c54cdbde43556865d9610
