latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
15.0625,20.0625,-54.9375,-49.9375,2020-09-03,des,-7.549999999999999e-05,6.11e-05,79ccd52c6bcb7b3089310812ee3e02a7
15.0625,20.0625,-54.9375,-49.9375,2020-09-15,des,-7.17e-05,8.829999999999999e-05,bddc8498a98dd9b06ec1da5035d788b6
15.0625,20.0625,-54.9375,-49.9375,2020-10-02,des,-9.719999999999999e-05,8.23e-05,e5d6851b9ce1628418bf663b5d07e786
15.0625,20.0625,-54.9375,-49.9375,2020-10-28,des,-8.62e-05,9.76e-05,15587d4783c2c6a37b47a71b9ab90454
15.0625,20.0625,-54.9375,-49.9375,2020-10-31,des,-0.0001137,8.04e-05,469acf43887c784a9e51d2fd3476b699
15.0625,20.0625,-54.9375,-49.9375,2020-11-12,des,-0.0001782,0.0002148,34a7c767c3611fde8112f1a4d538ec1e
15.0625,20.0625,-54.9375,-49.9375,2020-12-11,des,-0.0001661,0.00013209999999999999,aa8da94cd5a52b35a083c950116e6279
15.0625,20.0625,-54.9375,-49.9375,2020-12-25,des,-0.00014749999999999998,0.00014639999999999998,624827b8bd35c87a8d1fbb77206e9f3d
15.0625,20.0625,-54.9375,-49.9375,2020-12-28,des,-0.00014209999999999998,0.0001227,2ebd598cc5a0118d95b04a6886420ddb
15.0625,20.0625,-49.9375,-44.9375,2020-01-01,des,-0.0001936,0.00022339999999999998,520baa83c0cf8bed69874f9379b16b42
15.0625,20.0625,-49.9375,-44.9375,2020-01-08,des,-7.819999999999999e-05,0.00011229999999999999,f166991818cd0ce9591bf926f5139866
15.0625,20.0625,-49.9375,-44.9375,2020-01-11,des,-0.0001637,0.00021669999999999998,75f4bc4699a395de51365ff6973a7525
15.0625,20.0625,-49.9375,-44.9375,2020-01-13,des,-0.0001239,0.00010669999999999999,9479a1f012fb3028faf9f4b6cf4d7ae4
15.0625,20.0625,-49.9375,-44.9375,2020-01-23,des,-0.0001171,0.0001401,45a1305651e5b32a3bb0a93ed85848f2
15.0625,20.0625,-49.9375,-44.9375,2020-01-27,des,-0.0001333,0.0001703,c27513230c6d032d7ac449900c3d515c
15.0625,20.0625,-49.9375,-44.9375,2020-01-30,des,-0.0002668,0.0001042,6ba62b5e600915dc3828d04ff9b63b83
15.0625,20.0625,-49.9375,-44.9375,2020-02-06,des,-0.000157,0.0001193,8a9d37f61c0cb177ef8d6ea1a9038917
15.0625,20.0625,-49.9375,-44.9375,2020-02-09,des,-9.47e-05,7.92e-05,ee55e70fadb7c2855cb2751b6724c4cc
15.0625,20.0625,-49.9375,-44.9375,2020-02-11,des,-9.23e-05,8.57e-05,9e36ba69032ab2bf2e35a51ec15ae568
15.0625,20.0625,-49.9375,-44.9375,2020-02-14,des,-0.00010549999999999999,0.000146,8ca97d453aca924f2f4222d3b7055414
15.0625,20.0625,-49.9375,-44.9375,2020-02-21,des,-0.00014419999999999998,0.0001316,0c188ae67193cb0ca0bcb63c781455a9
15.0625,20.0625,-49.9375,-44.9375,2020-02-28,des,-0.0001305,9.839999999999999e-05,cb5f32f307df59dabfb5731ea0d458db
15.0625,20.0625,-49.9375,-44.9375,2020-03-01,des,-0.0001513,0.00019889999999999998,77e0b0590c6ae5add388e8f0ac30d281
